ArraySize,Hits,Misses,HitPercent,AvgTime,AvgFoundIndex
1113000,12137,37863,24.27,0.0000001712,552161.09
1115000,12183,37817,24.37,0.0000001757,563228.52
1117000,12217,37783,24.43,0.0000001667,557659.51
1119000,12315,37685,24.63,0.0000001686,558781.24
1121000,12260,37740,24.52,0.0000001693,559291.51
1123000,12178,37822,24.36,0.0000001792,558437.82
1125000,12224,37776,24.45,0.0000001721,565490.29
1127000,12334,37666,24.67,0.0000001696,559743.72
1129000,12482,37518,24.96,0.0000001799,563797.72
1131000,12309,37691,24.62,0.0000001680,567961.30
1133000,12318,37682,24.64,0.0000001681,561815.75
1135000,12250,37750,24.50,0.0000001736,562771.35
1137000,12397,37603,24.79,0.0000001738,567079.06
1139000,12425,37575,24.85,0.0000001852,569082.66
1141000,12581,37419,25.16,0.0000001825,562046.28
1143000,12274,37726,24.55,0.0000001903,571972.37
1145000,12291,37709,24.58,0.0000001866,569921.00
1147000,12631,37369,25.26,0.0000001944,569832.80
1149000,12371,37629,24.74,0.0000001882,571793.33
1151000,12410,37590,24.82,0.0000001987,576763.98
1153000,12514,37486,25.03,0.0000001882,574223.43
1155000,12583,37417,25.17,0.0000001929,580703.15
1157000,12406,37594,24.81,0.0000001770,573368.96
1159000,12616,37384,25.23,0.0000001788,575989.37
1161000,12507,37493,25.01,0.0000001770,579957.64
1163000,12504,37496,25.01,0.0000001788,577351.40
1165000,12774,37226,25.55,0.0000001765,581817.52
1167000,12550,37450,25.10,0.0000001729,580679.16
1169000,12675,37325,25.35,0.0000001801,589061.95
1171000,12673,37327,25.35,0.0000001728,584324.14
1173000,12696,37304,25.39,0.0000001752,585878.91
1175000,12575,37425,25.15,0.0000001964,589031.32
1177000,12655,37345,25.31,0.0000001716,584847.88
1179000,12747,37253,25.49,0.0000001759,590803.83
1181000,12768,37232,25.54,0.0000001755,590949.64
1183000,12664,37336,25.33,0.0000001745,588170.18
1185000,12735,37265,25.47,0.0000001751,591381.35
1187000,12748,37252,25.50,0.0000001777,596613.52
1189000,12751,37249,25.50,0.0000001941,591877.47
1191000,12883,37117,25.77,0.0000001869,595432.79
1193000,12566,37434,25.13,0.0000001785,595911.46
1195000,13026,36974,26.05,0.0000001835,596948.38
1197000,12866,37134,25.73,0.0000001734,594141.51
1199000,12977,37023,25.95,0.0000001886,597856.05
1201000,12908,37092,25.82,0.0000001775,599821.34
1203000,13017,36983,26.03,0.0000001737,600880.13
1205000,13079,36921,26.16,0.0000001767,609113.79
1207000,13004,36996,26.01,0.0000001773,603658.85
1209000,13068,36932,26.14,0.0000001760,603005.22
1211000,12932,37068,25.86,0.0000001738,606321.88
1213000,12931,37069,25.86,0.0000001819,602106.80
1215000,12969,37031,25.94,0.0000001754,607801.65
1217000,13071,36929,26.14,0.0000001785,608806.12
1219000,13226,36774,26.45,0.0000001785,608056.70
1221000,13074,36926,26.15,0.0000001831,605457.80
1223000,13292,36708,26.58,0.0000001732,607490.65
1225000,13009,36991,26.02,0.0000001759,613445.99
1227000,13122,36878,26.24,0.0000001838,614974.49
1229000,13099,36901,26.20,0.0000001762,608781.64
1231000,13013,36987,26.03,0.0000001740,618474.16
1233000,13055,36945,26.11,0.0000001825,610452.99
1235000,13270,36730,26.54,0.0000001801,613946.03
1237000,13381,36619,26.76,0.0000001774,620850.37
1239000,13235,36765,26.47,0.0000001829,618604.73
1241000,13338,36662,26.68,0.0000001749,621358.42
1243000,13349,36651,26.70,0.0000001765,619110.77
1245000,13355,36645,26.71,0.0000001780,620356.05
1247000,13260,36740,26.52,0.0000001767,623608.67
1249000,13391,36609,26.78,0.0000001789,628700.67
1251000,13547,36453,27.09,0.0000001773,624173.55
1253000,13290,36710,26.58,0.0000001761,623534.52
1255000,13585,36415,27.17,0.0000001775,629652.72
1257000,13362,36638,26.72,0.0000001777,626490.51
1259000,13468,36532,26.94,0.0000001911,625269.66
1261000,13505,36495,27.01,0.0000001774,626270.16
1263000,13544,36456,27.09,0.0000002125,631828.67
1265000,13509,36491,27.02,0.0000001982,631484.58
1267000,13540,36460,27.08,0.0000002019,634550.03
1269000,13410,36590,26.82,0.0000001889,631723.54
1271000,13577,36423,27.15,0.0000001895,632604.08
1273000,13637,36363,27.27,0.0000001799,637145.88
1275000,13685,36315,27.37,0.0000001782,635221.98
1277000,13724,36276,27.45,0.0000001796,637551.19
1279000,13755,36245,27.51,0.0000001813,633887.16
1281000,13715,36285,27.43,0.0000001743,647614.94
1283000,13668,36332,27.34,0.0000001900,640905.84
1285000,13602,36398,27.20,0.0000001794,640820.70
1287000,13839,36161,27.68,0.0000001775,644409.07
1289000,13742,36258,27.48,0.0000001760,640614.46
1291000,13566,36434,27.13,0.0000001832,640317.41
1293000,13822,36178,27.64,0.0000001814,643198.84
1295000,13782,36218,27.56,0.0000001827,648848.72
1297000,13993,36007,27.99,0.0000001800,644437.60
1299000,13849,36151,27.70,0.0000001866,643041.95
1301000,13934,36066,27.87,0.0000001761,649371.86
1303000,13934,36066,27.87,0.0000001743,652133.67
1305000,14020,35980,28.04,0.0000001844,650627.13
1307000,13857,36143,27.71,0.0000001811,647888.13
1309000,13983,36017,27.97,0.0000001797,658779.60
1311000,14193,35807,28.39,0.0000001813,651000.84
1313000,14007,35993,28.01,0.0000001913,654506.82
1315000,13810,36190,27.62,0.0000001779,656347.44
1317000,14066,35934,28.13,0.0000001750,663801.11
1319000,13998,36002,28.00,0.0000001779,658690.32
1321000,13842,36158,27.68,0.0000001803,659644.49
1323000,13980,36020,27.96,0.0000001800,657762.32
1325000,13936,36064,27.87,0.0000001821,655687.90
1327000,14100,35900,28.20,0.0000001785,658353.83
1329000,14023,35977,28.05,0.0000001842,668851.94
1331000,14142,35858,28.28,0.0000001830,666634.77
1333000,14172,35828,28.34,0.0000001794,669351.49
1335000,14125,35875,28.25,0.0000001854,668541.03
1337000,14201,35799,28.40,0.0000002011,664687.35
1339000,14356,35644,28.71,0.0000001725,662995.83
1341000,14040,35960,28.08,0.0000001904,667619.04
1343000,14220,35780,28.44,0.0000001838,673083.81
1345000,14088,35912,28.18,0.0000001726,668917.32
1347000,14326,35674,28.65,0.0000001829,670175.79
1349000,14327,35673,28.65,0.0000001769,673213.83
1351000,14243,35757,28.49,0.0000001763,673296.94
1353000,14388,35612,28.78,0.0000001822,677900.65
1355000,14468,35532,28.94,0.0000001741,673233.99
1357000,14375,35625,28.75,0.0000001815,676365.20
1359000,14351,35649,28.70,0.0000001823,676248.90
1361000,14405,35595,28.81,0.0000001721,672601.09
1363000,14295,35705,28.59,0.0000001741,679203.82
1365000,14202,35798,28.40,0.0000001778,681332.00
1367000,14361,35639,28.72,0.0000001802,681465.31
1369000,14596,35404,29.19,0.0000001795,689710.06
1371000,14473,35527,28.95,0.0000001742,685641.57
1373000,14626,35374,29.25,0.0000001721,685644.39
1375000,14294,35706,28.59,0.0000001755,683586.76
1377000,14491,35509,28.98,0.0000001760,683808.33
1379000,14586,35414,29.17,0.0000001726,690086.30
1381000,14567,35433,29.13,0.0000001743,690213.31
1383000,14535,35465,29.07,0.0000001731,692242.42
1385000,14546,35454,29.09,0.0000001780,688221.84
1387000,14578,35422,29.16,0.0000001850,696998.22
1389000,14570,35430,29.14,0.0000001760,697822.63
1391000,14766,35234,29.53,0.0000001745,696732.29
1393000,14600,35400,29.20,0.0000001824,688222.53
1395000,14794,35206,29.59,0.0000001745,699913.47
1397000,14484,35516,28.97,0.0000001762,706267.10
1399000,14648,35352,29.30,0.0000001824,701669.27
1401000,14735,35265,29.47,0.0000001751,698973.99
1403000,14642,35358,29.28,0.0000001788,701295.94
1405000,14862,35138,29.72,0.0000001771,701428.33
1407000,14689,35311,29.38,0.0000001746,698333.17
1409000,14677,35323,29.35,0.0000001805,703392.93
1411000,14846,35154,29.69,0.0000001770,704469.39
1413000,14856,35144,29.71,0.0000001777,706836.50
1415000,14837,35163,29.67,0.0000001809,707512.74
1417000,14851,35149,29.70,0.0000001830,703734.10
1419000,15012,34988,30.02,0.0000001738,703090.32
1421000,14821,35179,29.64,0.0000001850,704041.06
1423000,14900,35100,29.80,0.0000001775,709995.87
1425000,15005,34995,30.01,0.0000001881,712165.17
1427000,14914,35086,29.83,0.0000001737,714141.02
1429000,14921,35079,29.84,0.0000001718,712768.43
1431000,15083,34917,30.17,0.0000001902,713886.57
1433000,15166,34834,30.33,0.0000001841,716530.34
1435000,14985,35015,29.97,0.0000001785,714970.31
1437000,14956,35044,29.91,0.0000001826,713670.11
1439000,15067,34933,30.13,0.0000001819,719489.99
1441000,14955,35045,29.91,0.0000001768,719621.64
1443000,15207,34793,30.41,0.0000001883,714039.55
1445000,15130,34870,30.26,0.0000001756,721302.92
1447000,15227,34773,30.45,0.0000001749,721926.54
1449000,15280,34720,30.56,0.0000001753,723786.33
1451000,15210,34790,30.42,0.0000001843,721039.74
1453000,15428,34572,30.86,0.0000001914,727236.45
1455000,15399,34601,30.80,0.0000001759,727051.42
1457000,15389,34611,30.78,0.0000001749,723980.83
1459000,15158,34842,30.32,0.0000001838,725493.01
1461000,15166,34834,30.33,0.0000001774,733928.86
1463000,15422,34578,30.84,0.0000001799,735296.17
1465000,15299,34701,30.60,0.0000001780,730471.94
1467000,15033,34967,30.07,0.0000001797,729555.10
1469000,15276,34724,30.55,0.0000001806,735393.48
1471000,15275,34725,30.55,0.0000001867,743093.39
1473000,15347,34653,30.69,0.0000001800,735046.89
1475000,15399,34601,30.80,0.0000001917,743925.90
1477000,15409,34591,30.82,0.0000001779,740748.40
1479000,15446,34554,30.89,0.0000001789,741328.63
1481000,15474,34526,30.95,0.0000001788,736902.61
1483000,15306,34694,30.61,0.0000001773,740886.61
1485000,15373,34627,30.75,0.0000001805,745374.11
1487000,15486,34514,30.97,0.0000001777,740668.78
1489000,15452,34548,30.90,0.0000001757,747301.45
1491000,15709,34291,31.42,0.0000001838,743185.99
1493000,15471,34529,30.94,0.0000001841,745991.14
1495000,15532,34468,31.06,0.0000001773,748060.17
1497000,15591,34409,31.18,0.0000001840,748334.67
1499000,15586,34414,31.17,0.0000001808,751152.05
1501000,15674,34326,31.35,0.0000001784,751964.86
1503000,15564,34436,31.13,0.0000001845,749685.47
1505000,15659,34341,31.32,0.0000001807,754735.53
1507000,15482,34518,30.96,0.0000001769,747215.75
1509000,15504,34496,31.01,0.0000001826,751967.40
1511000,15589,34411,31.18,0.0000001794,751886.78
1513000,15676,34324,31.35,0.0000001752,761562.03
1515000,15734,34266,31.47,0.0000001813,754416.26
1517000,15634,34366,31.27,0.0000001813,751173.57
1519000,15867,34133,31.73,0.0000001765,760475.53
1521000,15871,34129,31.74,0.0000001781,761258.75
1523000,15810,34190,31.62,0.0000001771,767412.18
1525000,15784,34216,31.57,0.0000001738,756856.18
1527000,15730,34270,31.46,0.0000001906,767820.60
1529000,15953,34047,31.91,0.0000001755,769698.93
1531000,15948,34052,31.90,0.0000001824,766204.63
1533000,15881,34119,31.76,0.0000001733,766071.61
1535000,15857,34143,31.71,0.0000001827,767477.15
1537000,15930,34070,31.86,0.0000001782,769611.90
1539000,16091,33909,32.18,0.0000001782,762036.39
1541000,15900,34100,31.80,0.0000001767,765698.62
1543000,15998,34002,32.00,0.0000001769,771466.60
1545000,16057,33943,32.11,0.0000001876,770187.52
1547000,16245,33755,32.49,0.0000001803,781263.50
1549000,16038,33962,32.08,0.0000001837,774863.06
1551000,16163,33837,32.33,0.0000001766,771649.61
1553000,15982,34018,31.96,0.0000001803,775976.95
1555000,16077,33923,32.15,0.0000001868,775886.93
1557000,16146,33854,32.29,0.0000001741,781886.43
1559000,16225,33775,32.45,0.0000001763,775466.39
1561000,16063,33937,32.13,0.0000001770,782369.51
1563000,16100,33900,32.20,0.0000001789,785880.24
1565000,15963,34037,31.93,0.0000001793,780486.99
1567000,16245,33755,32.49,0.0000001804,778019.42
1569000,16125,33875,32.25,0.0000001765,785556.58
1571000,16186,33814,32.37,0.0000001750,790966.40
1573000,16276,33724,32.55,0.0000001833,782552.88
1575000,16242,33758,32.48,0.0000001854,787767.72
1577000,16359,33641,32.72,0.0000001916,793316.96
1579000,16274,33726,32.55,0.0000001893,794268.88
1581000,16302,33698,32.60,0.0000001785,789635.48
1583000,16445,33555,32.89,0.0000001882,793042.28
1585000,16387,33613,32.77,0.0000001791,791834.95
1587000,16112,33888,32.22,0.0000001849,790839.09
1589000,16391,33609,32.78,0.0000001759,799632.82
1591000,16455,33545,32.91,0.0000001767,789260.59
1593000,16402,33598,32.80,0.0000001736,796031.67
1595000,16390,33610,32.78,0.0000001779,792210.73
1597000,16447,33553,32.89,0.0000001760,799023.23
1599000,16415,33585,32.83,0.0000001771,799314.24
1601000,16364,33636,32.73,0.0000001800,800895.05
1603000,16313,33687,32.63,0.0000001743,799377.65
1605000,16477,33523,32.95,0.0000001870,810550.91
1607000,16502,33498,33.00,0.0000001814,800587.65
1609000,16531,33469,33.06,0.0000001796,810580.71
1611000,16236,33764,32.47,0.0000001819,804667.09
1613000,16629,33371,33.26,0.0000001762,808062.05
1615000,16640,33360,33.28,0.0000001779,802871.20
1617000,16719,33281,33.44,0.0000001790,806608.21
1619000,16251,33749,32.50,0.0000001830,817648.60
1621000,16710,33290,33.42,0.0000001821,813374.23
1623000,16629,33371,33.26,0.0000001772,810196.30
1625000,16340,33660,32.68,0.0000001939,810376.62
1627000,16534,33466,33.07,0.0000001798,816019.36
1629000,16679,33321,33.36,0.0000001948,813526.74
1631000,16792,33208,33.58,0.0000001824,820130.27
1633000,16561,33439,33.12,0.0000001783,808878.90
1635000,16809,33191,33.62,0.0000001807,818891.19
1637000,16648,33352,33.30,0.0000001804,816778.59
1639000,16879,33121,33.76,0.0000001819,822879.45
1641000,16768,33232,33.54,0.0000001814,818193.12
1643000,16823,33177,33.65,0.0000002016,815973.60
1645000,16659,33341,33.32,0.0000001774,823194.94
1647000,16856,33144,33.71,0.0000001793,819343.20
1649000,16831,33169,33.66,0.0000001794,831835.76
1651000,16737,33263,33.47,0.0000001878,822484.43
1653000,16931,33069,33.86,0.0000001826,827869.56
1655000,16916,33084,33.83,0.0000001827,823461.46
1657000,16879,33121,33.76,0.0000001888,830762.67
1659000,16897,33103,33.79,0.0000001792,828074.33
1661000,16998,33002,34.00,0.0000001847,824874.42
1663000,16910,33090,33.82,0.0000001803,831019.30
1665000,17121,32879,34.24,0.0000001813,835038.10
1667000,16870,33130,33.74,0.0000001783,833849.41
1669000,17119,32881,34.24,0.0000001817,833783.23
1671000,17055,32945,34.11,0.0000001825,832942.64
1673000,17079,32921,34.16,0.0000001858,832766.58
1675000,16965,33035,33.93,0.0000001833,834138.73
1677000,17094,32906,34.19,0.0000001877,841432.99
1679000,17279,32721,34.56,0.0000001784,840116.18
1681000,17110,32890,34.22,0.0000001863,845606.20
1683000,17013,32987,34.03,0.0000001964,843925.65
1685000,17095,32905,34.19,0.0000001768,849144.83
1687000,16987,33013,33.97,0.0000001948,846538.41
1689000,17357,32643,34.71,0.0000001795,850268.86
1691000,17173,32827,34.35,0.0000001803,847799.67
1693000,17310,32690,34.62,0.0000001837,846661.17
1695000,17226,32774,34.45,0.0000001777,846939.28
1697000,17214,32786,34.43,0.0000001820,849457.54
1699000,17387,32613,34.77,0.0000001801,846699.20
1701000,17326,32674,34.65,0.0000001816,848341.47
1703000,17353,32647,34.71,0.0000001784,851184.77
1705000,17323,32677,34.65,0.0000001914,852951.58
1707000,17396,32604,34.79,0.0000001919,845972.22
1709000,17332,32668,34.66,0.0000001857,850951.02
1711000,17273,32727,34.55,0.0000002307,857575.92
1713000,17621,32379,35.24,0.0000001808,855834.61
1715000,17295,32705,34.59,0.0000002272,857241.89
1717000,17377,32623,34.75,0.0000001892,853607.00
1719000,17422,32578,34.84,0.0000001860,862377.92
1721000,17623,32377,35.25,0.0000001816,857183.36
1723000,17462,32538,34.92,0.0000001807,860919.58
1725000,17331,32669,34.66,0.0000001836,865081.29
1727000,17521,32479,35.04,0.0000001895,865564.41
1729000,17638,32362,35.28,0.0000001785,864470.89
1731000,17418,32582,34.84,0.0000001808,867790.89
1733000,17508,32492,35.02,0.0000001840,860053.04
1735000,17555,32445,35.11,0.0000001827,865201.59
1737000,17626,32374,35.25,0.0000001948,869415.93
1739000,17542,32458,35.08,0.0000001884,867643.69
1741000,17574,32426,35.15,0.0000001861,873798.61
1743000,17559,32441,35.12,0.0000001867,871281.26
1745000,17783,32217,35.57,0.0000001795,872429.43
1747000,17597,32403,35.19,0.0000001831,870966.66
1749000,17644,32356,35.29,0.0000001802,877285.74
1751000,17529,32471,35.06,0.0000001876,875778.20
1753000,17622,32378,35.24,0.0000001843,870130.75
1755000,17672,32328,35.34,0.0000001879,879525.04
1757000,17432,32568,34.86,0.0000001883,876298.82
1759000,17698,32302,35.40,0.0000001884,880891.73
1761000,17798,32202,35.60,0.0000001821,879964.20
1763000,17966,32034,35.93,0.0000001880,876719.38
1765000,17875,32125,35.75,0.0000001829,883508.92
1767000,17720,32280,35.44,0.0000001826,886194.80
1769000,17666,32334,35.33,0.0000001819,882138.16
1771000,17638,32362,35.28,0.0000001835,881923.72
1773000,17862,32138,35.72,0.0000001850,883908.96
1775000,17843,32157,35.69,0.0000001852,888698.09
1777000,17949,32051,35.90,0.0000001834,890117.58
1779000,17887,32113,35.77,0.0000001790,893735.76
1781000,17662,32338,35.32,0.0000001803,885365.05
1783000,18079,31921,36.16,0.0000001923,891766.13
1785000,17875,32125,35.75,0.0000001854,892504.25
1787000,17838,32162,35.68,0.0000001821,887592.46
1789000,17933,32067,35.87,0.0000001881,890095.50
1791000,18079,31921,36.16,0.0000001830,892234.23
1793000,17842,32158,35.68,0.0000001821,895207.95
1795000,17850,32150,35.70,0.0000002060,890017.95
1797000,18140,31860,36.28,0.0000001854,900306.24
1799000,18239,31761,36.48,0.0000001814,899055.40
1801000,17951,32049,35.90,0.0000002029,897951.59
1803000,18119,31881,36.24,0.0000001976,910293.36
1805000,18007,31993,36.01,0.0000001871,906117.79
1807000,18118,31882,36.24,0.0000001817,901783.92
1809000,18119,31881,36.24,0.0000001920,900011.08
1811000,18155,31845,36.31,0.0000001832,910198.53
1813000,18040,31960,36.08,0.0000001870,900506.40
1815000,18266,31734,36.53,0.0000001819,904972.02
1817000,18165,31835,36.33,0.0000001888,912762.61
1819000,18405,31595,36.81,0.0000001814,909088.59
1821000,18358,31642,36.72,0.0000001839,910523.62
1823000,18367,31633,36.73,0.0000001834,917553.53
1825000,18213,31787,36.43,0.0000001864,910654.47
1827000,18431,31569,36.86,0.0000001843,913992.06
1829000,18266,31734,36.53,0.0000001854,907851.99
1831000,18393,31607,36.79,0.0000001799,918341.62
1833000,18435,31565,36.87,0.0000001810,915861.02
1835000,18377,31623,36.75,0.0000001922,910236.91
1837000,18553,31447,37.11,0.0000001848,917807.90
1839000,18484,31516,36.97,0.0000001830,914399.31
1841000,18474,31526,36.95,0.0000001821,919517.11
1843000,18394,31606,36.79,0.0000001834,913735.62
1845000,18386,31614,36.77,0.0000001886,928112.89
1847000,18399,31601,36.80,0.0000002030,919605.73
1849000,18425,31575,36.85,0.0000001830,927501.95
1851000,18494,31506,36.99,0.0000001853,928894.73
1853000,18581,31419,37.16,0.0000001822,924125.32
1855000,18560,31440,37.12,0.0000001839,929368.39
1857000,18384,31616,36.77,0.0000001812,929121.55
1859000,18517,31483,37.03,0.0000002181,929275.61
1861000,18690,31310,37.38,0.0000001869,932078.05
1863000,18759,31241,37.52,0.0000001829,929454.67
1865000,18385,31615,36.77,0.0000001906,931359.92
1867000,18624,31376,37.25,0.0000001919,930516.13
1869000,18652,31348,37.30,0.0000001878,935581.67
1871000,18725,31275,37.45,0.0000001825,929593.16
1873000,18509,31491,37.02,0.0000001914,930227.18
1875000,18656,31344,37.31,0.0000001853,943217.19
1877000,18991,31009,37.98,0.0000001892,934974.30
1879000,18597,31403,37.19,0.0000001897,936613.08
1881000,18615,31385,37.23,0.0000001943,930974.91
1883000,18689,31311,37.38,0.0000001832,942098.98
1885000,18721,31279,37.44,0.0000001892,935567.51
1887000,18683,31317,37.37,0.0000001812,938410.92
1889000,18802,31198,37.60,0.0000001874,941051.69
1891000,18752,31248,37.50,0.0000001845,943202.56
1893000,18958,31042,37.92,0.0000001830,942910.57
1895000,18910,31090,37.82,0.0000001831,948986.67
1897000,18624,31376,37.25,0.0000001889,951162.23
1899000,18658,31342,37.32,0.0000001833,947143.37
1901000,18927,31073,37.85,0.0000001871,946798.72
1903000,19018,30982,38.04,0.0000001829,947483.00
1905000,18897,31103,37.79,0.0000001960,954910.93
1907000,18769,31231,37.54,0.0000001862,958140.11
1909000,19002,30998,38.00,0.0000001851,950751.50
1911000,18950,31050,37.90,0.0000001848,953780.36
1913000,18886,31114,37.77,0.0000001833,956023.40
1915000,18935,31065,37.87,0.0000001893,960475.09
1917000,19108,30892,38.22,0.0000002229,963358.87
1919000,18987,31013,37.97,0.0000001969,953422.76
1921000,19063,30937,38.13,0.0000001942,963756.36
1923000,19033,30967,38.07,0.0000001820,955315.11
1925000,18849,31151,37.70,0.0000001815,965833.11
1927000,19130,30870,38.26,0.0000001880,957663.95
1929000,19067,30933,38.13,0.0000001988,964844.59
1931000,19091,30909,38.18,0.0000001956,965597.96
1933000,18933,31067,37.87,0.0000001826,972768.52
1935000,19017,30983,38.03,0.0000001846,970048.41
1937000,18997,31003,37.99,0.0000001837,972398.83
1939000,19128,30872,38.26,0.0000001845,971529.62
1941000,19020,30980,38.04,0.0000001854,969105.41
1943000,19188,30812,38.38,0.0000001842,978518.92
1945000,19186,30814,38.37,0.0000001865,968738.23
1947000,19050,30950,38.10,0.0000001828,971619.19
1949000,19282,30718,38.56,0.0000001888,964871.01
1951000,19424,30576,38.85,0.0000001846,972511.58
1953000,19282,30718,38.56,0.0000001983,977233.62
1955000,19260,30740,38.52,0.0000001850,976208.05
1957000,19418,30582,38.84,0.0000001914,979330.84
1959000,19394,30606,38.79,0.0000001879,981340.86
1961000,19329,30671,38.66,0.0000001870,984887.10
1963000,19331,30669,38.66,0.0000001888,970010.77
1965000,19320,30680,38.64,0.0000001882,981853.93
1967000,19356,30644,38.71,0.0000001873,984293.97
1969000,19220,30780,38.44,0.0000002005,980303.29
1971000,19374,30626,38.75,0.0000001892,988338.95
1973000,19578,30422,39.16,0.0000001917,975384.56
1975000,19597,30403,39.19,0.0000002052,985796.96
1977000,19437,30563,38.87,0.0000001850,992146.62
1979000,19404,30596,38.81,0.0000001883,993403.04
1981000,19491,30509,38.98,0.0000001887,993206.37
1983000,19504,30496,39.01,0.0000001897,993599.04
1985000,19531,30469,39.06,0.0000001852,993076.76
1987000,19488,30512,38.98,0.0000001869,991592.22
1989000,19541,30459,39.08,0.0000001842,990391.44
1991000,19668,30332,39.34,0.0000001877,997524.70
1993000,19672,30328,39.34,0.0000001831,986092.56
1995000,19546,30454,39.09,0.0000001896,1001740.69
1997000,19655,30345,39.31,0.0000001859,985481.15
1999000,19481,30519,38.96,0.0000001849,1002014.01
